gene_id,gene_name,runon_chr,runon_strand,runon_start,runon_end,runon_width,runon_base_mean,runon_log2FC,runon_padj,gene_base_mean,gene_log2FC,gene_padj,base_mean_by_runon_width,cell
ENSG00000119938,PPP1R3C,10,-,91617442,91628441,11000,196.728591270435,-0.468074404315883,0.0109958528587526,1138.442163284,0.108180036891256,0.225307446711679,0.0178844173882214,A549
ENSG00000120278,PLEKHG1,6,+,150843666,150865665,22000,16.8110227665465,-0.663798159553226,0.345092228086405,55.319327911377,0.52500417628655,0.144652731591017,0.000764137398479385,A549
ENSG00000120327,PCDHB14,5,+,141227760,141244759,17000,36.5300717099669,0.691331486744296,0.0928010195851217,23.3119976759681,1.18992406631884,0.0193020973488303,0.00214882774764511,A549
ENSG00000120337,TNFSF18,1,-,173017202,173039201,22000,12.2258638280914,0.551256692248042,0.549338923526743,0,NA,NA,0.000555721083095062,A549
ENSG00000120696,KBTBD7,13,-,41178834,41189833,11000,13.7836780222225,0.480031759709452,0.557569956448775,868.756847185739,0.72267420599292,9.40594879017856e-20,0.00125306163838387,A549
ENSG00000120833,SOCS2,12,+,93576746,93599745,23000,106.927954962958,1.59583471291757,1.82114436644599e-13,921.196897802013,0.927774345868339,7.85643241359707e-33,0.00464904152012862,A549
ENSG00000120889,TNFRSF10B,8,-,22988133,23020132,32000,485.21474239837,0.22267317676848,0.0548340884961157,6448.33141331452,-0.172786462802516,0.000364963853954433,0.015162960699949,A549
ENSG00000120942,UBIAD1,1,+,11288435,11307434,19000,307.590449661074,0.626940635958537,2.94658616954508e-06,1140.8445767991,0.522393170057868,4.08738667029544e-13,0.0161889710347934,A549
ENSG00000121406,ZNF549,19,+,57540877,57560876,20000,112.128169246003,0.794784227073117,0.000755771496674878,255.71487376169,0.25599901881638,0.120127433307996,0.00560640846230013,A549
ENSG00000121858,TNFSF10,3,-,172487508,172505507,18000,21.734983225243,-0.390671677675665,0.579310918648628,6.44947468325755,-0.321733170722718,0.815997968342577,0.00120749906806906,A549
ENSG00000121903,ZSCAN20,1,+,33501644,33515643,14000,76.0330565524897,0.170725134755744,0.673877997660705,532.14441296829,0.227541015926604,0.0461137475225026,0.00543093261089212,A549
ENSG00000121931,LRIF1,1,-,110886190,110947189,61000,2092.55435368195,1.30048823415035,2.45012910528524e-100,2120.2034907873,0.497066659438451,1.06567397399658e-12,0.034304169732491,A549
ENSG00000122557,HERPUD2,7,-,35564659,35632658,68000,321.592264371288,-0.154298011251753,0.427247521697913,1186.26843499238,0.0445234024243416,0.699893816373667,0.00472929800546012,A549
ENSG00000122644,ARL4A,7,+,12690959,12731958,41000,560.874622702201,1.03857080313923,1.11725634261434e-16,2182.26302882063,0.43491297861283,2.31766070402466e-14,0.0136798688463951,A549
ENSG00000122863,CHST3,10,+,72013559,72030558,17000,217.87151980207,0.658131458696029,2.13188310725833e-05,2838.6838026771,0.85285460544998,9.42407321373712e-32,0.0128159717530629,A549
ENSG00000122870,BICC1,10,+,58831436,58854435,23000,443.018187137918,0.145703674976414,0.307703304558328,15327.9440296535,-0.237898989970568,1.31497867597525e-08,0.0192616603103443,A549
ENSG00000123104,ITPR2,12,-,26321352,26335351,14000,24.4253414469015,0.0481912308677187,0.952698188243656,1607.36534292614,0.499125731035878,1.7465261490113e-15,0.00174466724620725,A549
ENSG00000123297,TSFM,12,+,57797588,57831587,34000,588.650055672824,1.22847350885729,2.57141061847076e-40,2205.08638199204,0.805357780601516,1.09188939018359e-49,0.0173132369315536,A549
ENSG00000123600,METTL8,2,-,171242746,171315745,73000,935.160772555153,0.786067389539201,1.07902776980565e-18,2866.93220074201,0.450451736554101,3.15651377783294e-18,0.0128104215418514,A549
ENSG00000123700,KCNJ2,17,+,70180045,70194044,14000,11.9434162020485,0.834506329221543,0.281676711500578,104.156899248484,0.433979682766027,0.07274835135232,0.000853101157289178,A549
ENSG00000124107,SLPI,20,-,45232239,45252238,20000,20.3122476182434,0.901053549697596,0.137811753471803,116.296878966741,1.04851963732484,2.16765280290857e-06,0.00101561238091217,A549
ENSG00000124171,PARD6B,20,+,50753742,50764741,11000,110.058199562747,0.163161729563448,0.590624943256575,1811.95364707423,-0.00335585989638031,0.978257777643138,0.0100052908693406,A549
ENSG00000124181,PLCG1,20,+,41177627,41189626,12000,90.4966999062647,-0.414719656789167,0.132724522808891,2351.43129223353,-0.343933227272442,3.6039767235023e-09,0.00754139165885539,A549
ENSG00000124249,KCNK15,20,+,44752314,44765313,13000,6.11898875234037,0.0148387855792577,0.993589149159285,21.9830817722534,-0.282745853951,0.699732841363932,0.000470691442487721,A549
ENSG00000124459,ZNF45,19,-,43884624,43912623,28000,383.534837351599,1.30794598960119,1.26269943876648e-28,1092.08400202825,0.366610035246063,1.72789009926702e-06,0.0136976727625571,A549
ENSG00000124575,H1-3,6,-,26217212,26234211,17000,399.283973036348,0.689960138949337,4.28772473178201e-07,20854.1167375786,0.0845758891860758,0.120197121230357,0.0234872925315499,A549
ENSG00000124786,SLC35B3,6,-,8395435,8411434,16000,40.7344067410829,0.70218880555564,0.0920474742527783,708.834497281931,0.292559589407281,0.00301240652697573,0.00254590042131768,A549
ENSG00000125378,BMP4,14,-,53930736,53949735,19000,74.978370625262,1.09964426561864,2.28490663720351e-05,652.187199141882,0.210332499231899,0.0598858709667811,0.00394623003290853,A549
ENSG00000125637,PSD4,2,+,113209392,113228391,19000,257.256111509208,-0.295713490425326,0.079326785889483,442.263225513424,0.104396126261321,0.483371086491211,0.0135397953425899,A549
ENSG00000125657,TNFSF9,19,+,6535925,6548924,13000,50.4298792122395,0.996521245286268,0.00352610613399427,257.435169185297,0.875516575900789,4.91565642451029e-09,0.00387922147786458,A549
ENSG00000125779,PANK2,20,+,3929888,3942887,13000,177.210252675213,0.944622022679323,6.52412227357483e-07,3259.23513334981,0.218061266227375,0.000130297050352187,0.0136315578980933,A549
ENSG00000125827,TMX4,20,-,7963346,7977345,14000,37.4679429256963,0.595174626984036,0.157872898775441,3340.42150613939,-0.0343421870768704,0.666765119131677,0.00267628163754973,A549
ENSG00000125845,BMP2,20,+,6780247,6823246,43000,14.434804932349,0.0138342927931841,0.989685107129716,17.9863759307018,-0.316647298305111,0.68175336152594,0.000335693137961604,A549
ENSG00000125895,TMEM74B,20,-,1166570,1180569,14000,73.580659907723,0.406244570929656,0.190613902728396,100.055730917191,0.0183770142187134,0.964351685933775,0.00525576142198022,A549
ENSG00000125898,FAM110A,20,+,846278,860277,14000,144.886604271431,0.0925959258338161,0.772913158680971,287.472613388774,0.417263016980743,0.00782355135602023,0.0103490431622451,A549
ENSG00000125968,ID1,20,+,31606511,31619510,13000,329.297556409512,0.840407076777907,7.20445555052363e-11,5981.86649661139,0.739799913967533,3.1680227499184e-31,0.0253305812622701,A549
ENSG00000126243,LRFN3,19,+,35946625,35956624,10000,113.213573441071,0.977368464779938,5.5863931407556e-06,697.655516990357,0.83755957697263,1.47124294003353e-11,0.0113213573441071,A549
ENSG00000126778,SIX1,14,-,60611421,60643420,32000,210.203657372523,0.775257493597444,1.14567751544903e-06,618.044141284839,0.5378221060932,2.58080864518762e-08,0.00656886429289134,A549
ENSG00000126804,ZBTB1,14,+,64524952,64539951,15000,898.701755278247,1.38894480336185,3.64394726212155e-50,2836.14469004843,0.388005523956184,1.11753464987977e-11,0.0599134503518832,A549
ENSG00000126822,PLEKHG3,14,+,64750250,64789249,39000,501.885878445882,0.289507541078088,0.018083179228187,3332.16856700547,-0.146501496949072,0.0189297600483159,0.0128688686780995,A549
ENSG00000127080,IPPK,9,-,92591183,92613182,22000,134.442870257594,0.60834535888234,0.0105851251086769,832.793070252603,0.00105257325514357,0.994850778231072,0.00611103955716338,A549
ENSG00000127081,ZNF484,9,-,92808182,92844181,36000,1317.63178042401,0.808116487596872,5.20470082618249e-35,1267.97878785777,0.481261016881566,5.3001834940187e-11,0.0366008827895559,A549
ENSG00000127325,BEST3,12,-,69638609,69653608,15000,15.9894983753864,0.573530692070489,0.418101645065933,46.068270467177,-0.842800695652581,0.0210248128932982,0.00106596655835909,A549
ENSG00000127334,DYRK2,12,+,67665407,67714406,49000,611.828025807992,0.348813767676375,0.00050481481201832,2753.92870250539,0.393837605354872,1.33528877389019e-11,0.0124862862409794,A549
ENSG00000127989,MTERF1,7,-,91770929,91870928,100000,1151.27054747892,0.227653522524491,0.00352559369594453,1018.88053338751,0.621518134256002,8.29105081972927e-16,0.0115127054747892,A549
ENSG00000128567,PODXL,7,-,131481271,131500270,19000,74.5192157969949,0.141598808123776,0.712804506813236,3615.96818315238,-0.232587173662099,6.04828323684061e-06,0.00392206398931552,A549
ENSG00000128590,DNAJB9,7,+,108574851,108589850,15000,71.933948007592,1.48160645042339,4.72911826470574e-07,581.754586601488,0.147482118553071,0.193841581178577,0.00479559653383947,A549
ENSG00000128805,ARHGAP22,10,-,48432036,48446035,14000,133.8028490324,0.949367203120138,3.81557819091521e-06,192.614533536296,0.520552049733544,0.00326163341457101,0.00955734635945715,A549
ENSG00000128965,CHAC1,15,+,40956513,41003512,47000,113.205213237332,1.35843082124915,1.32134937905688e-10,501.484386468878,1.00132314084482,3.43252659609587e-17,0.00240862155824111,A549
ENSG00000129422,MTUS1,8,-,17632802,17643801,11000,497.633096254333,0.382573171403167,0.00062327795290925,25088.0700380893,0.226317054758095,2.74174902621292e-07,0.0452393723867575,A549
ENSG00000130775,THEMIS2,1,+,27886676,27899675,13000,22.2426309757411,0.138645541515892,0.866401936079544,43.1826474926477,-0.132299011453701,0.811087330702433,0.00171097161351855,A549
ENSG00000130818,ZNF426,19,-,9499223,9523222,24000,25.3305311116843,0.572160819697532,0.284348458685293,300.726378861661,0.503745261892986,0.000163601041921895,0.00105543879632018,A549
ENSG00000130958,SLC35D2,9,-,96302710,96320709,18000,138.223652636337,0.517609546153552,0.0124843200322036,788.506111652699,0.216862715260927,0.0228439199003954,0.00767909181312985,A549
ENSG00000131115,ZNF227,19,+,44237269,44259268,22000,398.712666479666,0.679067927215335,2.59450326574892e-07,1102.46864309318,0.298065803241068,0.000173009437349776,0.018123303021803,A549
ENSG00000131263,RLIM,X,-,74552976,74582975,30000,736.800201491937,0.642588059374483,1.24276042768871e-13,10190.4739967989,0.604817111374222,4.42785091397243e-25,0.0245600067163979,A549
ENSG00000131746,TNS4,17,-,40457834,40475833,18000,1166.04675455505,-0.344238918157561,0.000107274465922704,5797.02146883534,-1.05749773663857,2.03173553143774e-68,0.0647803752530584,A549
ENSG00000131849,ZNF132,19,-,58422814,58432813,10000,38.2622450543054,1.41902670072931,0.000345177238450044,26.3153595988769,1.4121476299928,0.00208754720737075,0.00382622450543054,A549
ENSG00000132010,ZNF20,19,-,12117350,12131349,14000,13.3276084075211,0.0947772122390168,0.923701311945577,10.8302134908634,-1.09428584007048,0.204588829755884,0.000951972029108652,A549
ENSG00000132205,EMILIN2,18,+,2916004,2929003,13000,82.7464799904131,0.574027606814757,0.0437046236177843,200.848791900049,0.0447074663768859,0.863864984826386,0.00636511384541639,A549
ENSG00000132382,MYBBP1A,17,-,4527904,4538903,11000,418.636648290438,0.93176778936048,5.10870417559576e-17,5059.74824228825,0.0288538111551894,0.784940834582817,0.0380578771173126,A549
ENSG00000132436,FIGNL1,7,-,50418133,50444132,26000,1042.68804795329,0.715932421370429,5.00436443177687e-17,2397.66102071916,0.193722457573393,0.0119173179946864,0.040103386459742,A549
ENSG00000132669,RIN2,20,+,20002457,20016456,14000,275.774580703633,0.277248339465693,0.071141977364142,4798.39211772692,0.246919846283785,5.34522498224295e-08,0.0196981843359738,A549
ENSG00000132846,ZBED3,5,-,77060072,77072071,12000,164.597552144226,1.3197151745513,5.10240145877993e-13,482.68721897779,0.641438454487333,2.18519855477886e-07,0.0137164626786855,A549
ENSG00000133275,CSNK1G2,19,+,1981339,1992338,11000,112.328546971883,0.102403369169941,0.748609275114513,1917.82089839739,0.35157636769607,5.95516685235034e-07,0.010211686088353,A549
ENSG00000133639,BTG1,12,-,92040278,92140277,100000,6205.51245478811,0.479535099733076,1.39137431209278e-21,6004.35425780583,-0.195906160529951,2.69443039993572e-05,0.0620551245478811,A549
ENSG00000133985,TTC9,14,+,70675367,70689366,14000,46.147478298504,0.792486756889825,0.0315085882776326,567.575196707071,0.751376188394255,3.20665836262441e-12,0.00329624844989314,A549
ENSG00000134013,LOXL2,8,-,23278897,23296896,18000,228.812317208409,1.10499086566524,1.09037411902506e-13,7792.87163967111,0.383649665439581,7.45674218097662e-20,0.0127117954004672,A549
ENSG00000134152,KATNBL1,15,-,34102674,34140673,38000,1896.58507484097,1.08686064745903,3.00792710992214e-50,3232.40450815011,0.459602562323499,4.28501964328515e-21,0.0499101335484465,A549
ENSG00000134247,PTGFRN,1,+,116990354,117001353,11000,73.7514654520152,0.656009421541147,0.0197941065297918,3310.7669275007,0.634233221229745,8.64001288389272e-32,0.00670467867745593,A549
ENSG00000134278,SPIRE1,18,-,12432512,12446511,14000,49.8612317209051,0.434065642661265,0.260790481901843,1954.38605957262,0.408330944330094,1.92422733555087e-09,0.00356151655149322,A549
ENSG00000134698,AGO4,1,+,35857891,35878890,21000,68.0234259488256,0.142297191868464,0.733810104252321,671.709340917454,-0.424354025933715,8.20795624097594e-06,0.00323921075946789,A549
ENSG00000134909,ARHGAP32,11,-,128943060,128965059,22000,164.698809203912,0.702625629234506,0.000229754493306388,1913.11190285548,0.375678373475968,2.25432263773664e-10,0.00748630950926871,A549
ENSG00000135048,CEMIP2,9,-,71650366,71683365,33000,997.358658700824,0.393239889218854,7.06124879117802e-07,11852.508067189,-0.0305261623417353,0.611973177629645,0.0302229896576007,A549
ENSG00000135069,PSAT1,9,+,78330094,78430093,100000,1251.7654524037,1.25692898170316,8.46904178047593e-62,20533.7429540639,0.658957779717627,5.47489801878879e-65,0.012517654524037,A549
ENSG00000135083,CCNJL,5,-,160229083,160249082,20000,171.893728551933,0.977464984011633,9.70971829586089e-08,1618.96319964548,0.517638152771995,1.44794492165482e-14,0.00859468642759663,A549
ENSG00000135362,PRR5L,11,+,36465205,36495204,30000,205.20864179614,0.239076245437208,0.266023770630262,284.382944691701,-0.140842025882823,0.435888916134076,0.00684028805987132,A549
ENSG00000135363,LMO2,11,-,33848576,33858575,10000,1.8630221777098,-0.535447331349873,NA,5.05331205454443,-0.238803178018873,NA,0.00018630221777098,A549
ENSG00000135373,EHF,11,+,34663289,34722288,59000,63.1130056220484,-0.195854027244289,0.640271181424456,229.251324226131,-0.491046378168821,0.00148905327208372,0.00106971195969574,A549
ENSG00000135480,KRT7,12,+,52248922,52273921,25000,3377.38209850432,-0.173689115580451,0.0057784910063227,105225.759639571,-0.214980468496962,2.52316516630826e-07,0.135095283940173,A549
ENSG00000135506,OS9,12,+,57721558,57736557,15000,1171.53095617224,0.77781417911087,1.08327614913654e-21,6103.96156184766,-0.185085037045125,5.71372993950717e-05,0.0781020637448162,A549
ENSG00000135678,CPM,12,-,68830175,68851174,21000,57.5879397958967,0.130153307237471,0.806023401307901,648.318434973842,0.111557436199795,0.335323735226039,0.00274228284742365,A549
ENSG00000135679,MDM2,12,+,68845545,68864544,19000,496.297266673123,0.874762689969232,1.34493180739079e-16,8220.12996694566,0.071377278410591,0.248532913413767,0.0261209087722696,A549
ENSG00000135763,URB2,1,+,229660201,229677200,17000,1076.99573036371,0.8351826762005,2.34995689940134e-24,2901.46749659269,0.310337270329998,5.76466313282879e-09,0.0633526900213945,A549
ENSG00000135801,TAF5L,1,-,229576134,229593133,17000,42.3971597674796,1.12762246388529,0.00145237977157301,1982.90272430919,0.582732035290627,1.52926710604904e-23,0.00249395057455763,A549
ENSG00000135956,TMEM127,2,-,96224514,96248513,24000,317.287109546954,1.00259174366135,5.42191534760129e-14,4359.05027836125,0.567930275369471,2.08239935127498e-26,0.0132202962311231,A549
ENSG00000136052,SLC41A2,12,-,104758801,104801800,43000,82.0301711371423,0.626247610642441,0.0219322759967297,2333.62496814713,0.48085895542538,5.27391535559682e-13,0.00190767839853819,A549
ENSG00000136114,THSD1,13,-,52361167,52377166,16000,96.5513569797551,0.750392375484027,0.00209431668947152,551.464502546678,0.67229853364953,2.03375108637271e-11,0.0060344598112347,A549
ENSG00000136158,SPRY2,13,-,80268976,80335975,67000,177.402106539513,-0.12800574674029,0.58152770914754,598.142129854992,-0.600588241353109,7.52696838799139e-10,0.0026477926349181,A549
ENSG00000136327,NKX2-8,14,-,36563004,36580003,17000,153.169391400623,0.254748278074224,0.256813969246908,67.6756542279716,0.389055744253207,0.260371246310011,0.00900996420003664,A549
ENSG00000136531,SCN2A,2,+,165392305,165404304,12000,3.19550686165349,0.247554883137604,NA,0.857484255768576,0.99426842619346,NA,0.000266292238471125,A549
ENSG00000136720,HS6ST1,2,-,128216480,128265479,49000,297.89187572053,0.154690613159677,0.38884876477777,1401.67619544475,0.559410948125397,1.59556556478773e-13,0.00607942603511286,A549
ENSG00000136807,CDK9,9,+,127790793,127802792,12000,853.360679282634,0.75836107306708,2.79455341302908e-18,1982.60374651102,0.455394740298089,1.79668207140501e-13,0.0711133899402195,A549
ENSG00000136870,ZNF189,9,+,101410655,101425654,15000,250.832682606969,0.910616378598181,4.51819419548706e-08,1060.40671500883,0.0494623169998293,0.646651214974775,0.0167221788404646,A549
ENSG00000137185,ZSCAN9,6,+,28233488,28258487,25000,381.137476713223,0.34540802164137,0.00708860543924571,748.888912992244,0.198655771179685,0.0556056753093305,0.0152454990685289,A549
ENSG00000137203,TFAP2A,6,-,10382677,10396676,14000,56.8452862305928,0.894406413733178,0.00430048617770032,1567.17185687013,0.0510594302461099,0.63973025071657,0.00406037758789949,A549
ENSG00000137338,PGBD1,6,+,28302550,28349549,47000,529.867313516247,1.50806732769582,1.54822908540611e-41,561.406021888426,0.141344116890703,0.276518132245485,0.0112737726280052,A549
