gene_id,gene_name,runon_chr,runon_strand,runon_start,runon_end,runon_base_mean,runon_log2FC,runon_padj,dose_v_0,gene_log2FC,gene_padj
ENSG00000182149,IST1,16,+,71931200,71941199,66.6942051697409,0.369697412705019,0.300150382658051,100,0.100840345573601,0.357975947495565
ENSG00000182253,SYNM,15,+,99135594,99148593,50.5899881184131,-0.209514981343925,0.79065231640751,100,-0.886630725753018,0.183521834434096
ENSG00000183621,ZNF438,10,-,30831632,30844631,20.5767399453114,0.626038679308111,0.282078329014143,100,0.028380613707715,0.940345994952635
ENSG00000183742,MACC1,7,-,20085655,20134654,89.2382355657789,-0.127010140535144,0.861775782357907,100,0.257022577939389,0.340044412742563
ENSG00000183840,GPR39,2,+,132646583,132669582,96.6718762712924,-0.155733128379159,0.756807033046783,100,0.238365170579329,0.118216182160366
ENSG00000183891,TTC32,2,-,19865631,19896630,122.692613410075,0.0444055607862077,0.933608428684967,100,-0.0999431590597486,0.630659217902097
ENSG00000184857,TMEM186,16,-,8783180,8795179,36.113421588422,0.969549511336771,0.0250717633267866,100,-0.692050277796224,0.150257816829489
ENSG00000184992,BRI3BP,12,+,125031232,125057231,82.8226308760266,0.687261042065122,0.0442969506458521,100,-0.286568966963834,0.342626671935115
ENSG00000185947,ZNF267,16,+,31917358,31928357,119.662723452354,0.660532739651344,0.183391989943255,100,0.548066939896816,0.293650364673704
ENSG00000186212,SOWAHB,4,-,76882152,76894151,84.0013743705667,0.535387285968069,0.101090897378142,100,0.262722768687474,0.0974564993767752
ENSG00000186272,ZNF17,19,+,57421935,57433934,179.929956508194,0.712484992949508,0.00136668924531415,100,0.150973549395727,0.421080019891822
ENSG00000187134,AKR1C1,10,+,4983284,4994283,19.4106052023851,1.01719265957,NA,100,0.513275967606977,0.00053872264872445
ENSG00000187566,NHLRC1,6,-,18101440,18120439,57.9392219960937,0.618878719596471,0.107184990787771,100,0.149181978377092,0.627974904249482
ENSG00000188215,DCUN1D3,16,-,20841925,20854924,31.6951263676581,-0.0972349917376916,0.91011166321432,100,-0.408264985795699,0.0490470886539706
ENSG00000188725,SMIM15,5,-,61143704,61157703,343.505178463022,0.369241055267372,0.352743998021074,100,0.449811501053036,0.0369223894873851
ENSG00000188994,ZNF292,6,+,87265944,87288943,69.0560252613927,0.225447469899525,0.756617258846853,100,-0.320773718114305,0.553199873519006
ENSG00000189057,FAM111B,11,+,59127413,59137412,205.701872989232,1.13722301210569,0.00130528170797782,100,0.0955361671848494,0.883574399043804
ENSG00000189241,TSPYL1,6,-,116254858,116274857,188.332817657457,0.731859425412304,0.0088321861709792,100,0.149574646351451,0.292445887762095
ENSG00000189431,RASSF10,11,+,13012120,13029119,110.102594566203,-0.300732589426418,0.638169509719706,100,-0.638830650077213,3.91988464760346e-05
ENSG00000196247,ZNF107,7,+,64711578,64721577,23.7726179126772,1.63195622736129,0.0591937790855501,100,-0.0933908434076728,0.883686052086182
ENSG00000196371,FUT4,11,+,94549896,94566895,48.4610644894414,-0.120352587746751,0.816389188223524,100,-0.0123395754495123,0.951904907910599
ENSG00000196652,ZKSCAN5,7,+,99534701,99550700,174.223890992748,1.2144925220829,1.86313048753102e-10,100,0.342378700223887,0.00205077508930212
ENSG00000196981,WDR5B,3,-,122400846,122411845,110.852445449964,0.796516134718859,0.00169279454885572,100,0.169861005198883,0.187335533579109
ENSG00000197008,ZNF138,7,+,64833681,64844680,7.38280651078771,-0.360518581592199,NA,100,0.448862939832689,0.266526877573239
ENSG00000197024,ZNF398,7,+,149183043,149195042,354.993756172318,0.674275076137971,0.0281576845778324,100,-0.357253999002666,0.319435422094017
ENSG00000197119,SLC25A29,14,-,100276116,100291115,200.957502008691,0.417591195705662,0.0823750499292741,100,0.218249696544035,0.243618467648664
ENSG00000197147,LRRC8B,1,+,89597862,89627861,28.9265924964194,-0.272104911026182,0.702275558109711,100,0.0137706038953631,0.961018857660162
ENSG00000197362,ZNF786,7,-,149050641,149069640,202.145239797256,0.45231708977783,0.084138585707536,100,0.0103646849725103,0.95666671570561
ENSG00000198039,ZNF273,7,+,64930982,64944981,219.633822730566,1.08054707646859,3.63935958619353e-05,100,0.462392073797787,0.105694808824248
ENSG00000198081,ZBTB14,18,-,5279022,5289021,161.709649520887,0.853012110152384,0.0016763832521671,100,0.0743246317937239,0.607698908696745
ENSG00000198169,ZNF251,8,-,144710909,144720908,15.8565274355473,0.879591507835518,NA,100,-0.334891806040487,0.282572900947415
ENSG00000198205,ZXDA,X,-,57816430,57905429,195.705252377401,0.829347534495328,0.027614607164482,100,-0.177993652766365,0.321840065566053
ENSG00000198799,LRIG2,1,+,113132261,113144260,33.7524074236753,0.00509173043597361,0.996018804139537,100,0.101024601311848,0.289292792961804
ENSG00000205730,ITPRIPL2,16,+,19121630,19141629,34.1114045289677,0.610478568817529,0.225588819376686,100,-0.370652945065928,0.0620598267004897
ENSG00000212747,RTL8B,X,-,135006513,135020512,64.1020199580774,0.305874994845165,0.410074225068303,100,0.0200567549107939,0.963702864210023
ENSG00000213096,ZNF254,19,+,24129969,24167968,118.141253824961,-0.152971027112869,0.757046079999381,100,0.656275375577259,0.121174588565814
ENSG00000236287,ZBED5,11,-,10834706,10852705,139.507627312682,0.730908824081298,0.031419867851252,100,-0.192688330971542,0.439419525246598
ENSG00000243660,ZNF487,10,+,43483182,43495181,41.8564576560022,0.186326933218333,0.722950228737155,100,0.0274441772708922,0.940789095606736
ENSG00000247626,MARS2,2,+,197708396,197748395,96.5840826580167,0.117116510318223,0.892472976509267,100,0.233520704231775,0.0123271551662471
ENSG00000254535,PABPC4L,4,-,134144333,134196332,63.0757818263002,0.470817893519287,0.385767180286159,100,-0.0449457666666364,0.917854827170637
ENSG00000256671,LIMS4,2,-,110345883,110445882,4165.85701161164,0.329892819168899,0.00410604979978807,100,-0.0300186174154934,0.95908574830891
ENSG00000256977,LIMS3,2,+,109925626,110025625,4041.537551089,0.391413824148205,2.56045858991877e-05,100,0.34776887524843,0.833776817154143
ENSG00000261221,ZNF865,19,+,55617270,55628269,60.2656005609604,0.277343015503555,0.517912939158437,100,-0.330602896929116,0.189773725810885
ENSG00000272602,ZNF595,4,+,88209,102208,460.949204060801,0.850692057227813,1.88688567317396e-07,100,0.322883301698534,0.124719322221561
ENSG00000273983,H3C8,6,-,26250918,26270917,563.084887367479,0.29042418093888,0.158045391356266,100,0.105172237394055,0.65334694042741
ENSG00000275342,PRAG1,8,-,8303736,8317735,61.0616681468806,0.0661286988322336,0.918435534363591,100,-1.04067374049231,0.0409680726319506
ENSG00000288709,F8A2,X,+,155383802,155417801,80.5308198483342,-0.00505541679555466,0.994430000500622,100,0.206929476547887,0.264491412606294
ENSG00000291237,SOD2,6,-,159605069,159669068,171.716594372623,0.259012422459479,0.47764018832998,100,0.081300372572278,0.704279290182176
ENSG00000001167,NFYA,6,+,41102404,41151403,155.59591020685,1.17516131267453,1.86528425048048e-05,300,-0.545556216735115,0.215072345374742
ENSG00000013392,RWDD2A,6,+,83198936,83208935,15.2209780730177,0.667410109189013,0.508017605737138,300,-0.00168311752428983,0.996608868551921
ENSG00000013588,GPRC5A,12,+,12917938,12998937,683.449410609695,0.415996300559466,0.181503833890424,300,-0.239238388992135,0.415090761337081
ENSG00000019995,ZRANB1,10,+,124988190,125003189,99.8275965840558,0.446296758611965,0.131093069376677,300,-0.0356016031064097,0.875674631051516
ENSG00000026103,FAS,10,+,89017060,89039059,62.2529127375105,0.725270741945868,0.180252230940215,300,0.351855405603238,0.100891420263869
ENSG00000043093,DCUN1D1,3,-,182917074,182938073,147.550530161137,0.448846499538825,0.305481711750242,300,0.402738995124216,0.265295826240797
ENSG00000051009,FHIP1B,11,-,6198345,6211344,39.9083815859579,0.453255171773591,0.435085275884242,300,0.285529044238175,0.0642898258159012
ENSG00000065559,MAP2K4,17,+,12143829,12158828,65.5559179567444,1.2391177706371,0.000842014752656586,300,-0.0106985765412873,0.953874141119252
ENSG00000065883,CDK13,7,+,40099581,40125580,107.923568988734,0.675550265620421,0.0264311542078377,300,0.195094290329427,0.177602238525125
ENSG00000066697,MSANTD3,9,+,100451735,100462734,157.036925027582,0.316295133891521,0.417413676837845,300,-0.11016442842368,0.519597382935059
ENSG00000068354,TBC1D25,X,+,48562610,48572609,33.0584018234063,-1.38052766490546,0.436761325898108,300,-0.239333045025398,0.591912030974439
ENSG00000072864,NDE1,16,+,15726354,15743353,61.5569299857213,0.0145758331767891,0.984424211866139,300,-0.780892323551721,7.72410134187472e-14
ENSG00000075426,FOSL2,2,+,28417318,28435317,110.370861653075,0.711041991534993,0.113380628915609,300,-0.0913744758479794,0.613614637039818
ENSG00000076053,RBM7,11,+,114410608,114438607,292.854965714226,1.05933788303093,7.16590752777099e-05,300,0.164800599524247,0.380906203473903
ENSG00000078269,SYNJ2,6,+,158099177,158116176,80.065146437477,0.333158546211973,0.427867379208069,300,0.155712919928151,0.547079664709452
ENSG00000079999,KEAP1,19,-,10474125,10486124,129.353461913217,0.791792849230944,1.84701484602558e-05,300,0.254149913766572,0.0364667631086404
ENSG00000082516,GEMIN5,5,-,154870411,154887410,199.906144447502,1.18126219157805,0.000341020912987495,300,0.16294899576347,0.335740010267264
ENSG00000096654,ZNF184,6,-,27433747,27450746,65.3650139591724,1.02317475180933,0.00331065021281175,300,0.447846697863669,0.0404991593062348
ENSG00000097096,SYDE2,1,-,85144889,85156888,238.978643563888,0.681172051730991,0.0390179168050389,300,0.331759568033392,0.165044963123566
ENSG00000102390,PBDC1,X,+,76178315,76244314,1703.70181610246,0.847329411127239,0.000551905614976598,300,0.172340582977316,0.414887130969288
ENSG00000102606,ARHGEF7,13,+,111305733,111319732,29.0719799655957,0.252963802492257,0.68731059830008,300,-0.698030764629104,0.106395530149453
ENSG00000103222,ABCC1,16,+,16143054,16166053,54.9599215192929,0.715104216396696,0.151532331528021,300,-0.654940006139842,0.34483744881449
ENSG00000103404,USP31,16,-,23051406,23061405,6.63607514719497,0.841558851904545,0.544800355658521,300,0.133630686347101,0.464195605251482
ENSG00000103550,KNOP1,16,-,19680937,19701936,330.934010217388,1.02125934907224,1.30882638710894e-09,300,0.669057952390144,4.9270258368038e-11
ENSG00000104432,IL7,8,-,78718772,78732771,54.2512726906051,0.838710154213708,0.103658820830142,300,0.385333524971365,0.304412605939738
ENSG00000105875,WDR91,7,-,135170839,135183838,73.7509418312885,0.260382083462079,0.674511192247858,300,-0.241125066171197,0.0636449872447955
ENSG00000107951,MTPAP,10,-,30292801,30309800,204.293775575503,0.975771149140627,0.000386429065491202,300,0.110141822887159,0.775877154891891
ENSG00000107984,DKK1,10,+,52317658,52327657,1043.9540312846,0.748690957645737,8.80803900311297e-09,300,-0.730832597484093,4.06451232310603e-09
ENSG00000108219,TSPAN14,10,+,80522632,80537631,73.5090080376067,0.747395718179605,0.0122776527443821,300,-0.305901300766791,0.295408901865082
ENSG00000108826,MRPL27,17,-,50346867,50367866,290.56934598336,0.754968635143396,5.58334189406848e-05,300,0.398943982208302,0.0149272927997027
ENSG00000109381,ELF2,4,-,139015265,139057264,374.570947452626,0.665777334114144,0.046423020269901,300,0.250151041765455,0.0569886653423303
ENSG00000109861,CTSC,11,-,88278592,88293591,43.76571138286,0.388264078442727,0.555185832828145,300,0.0609008081583582,0.522545624002378
ENSG00000110218,PANX1,11,+,94181969,94198968,808.229620938019,0.574260498204286,0.0654823007414987,300,0.500387437807269,0.00184238179210017
ENSG00000111530,CAND1,12,+,67319954,67384953,69.8015016590683,1.66853543983893,0.0010993866764655,300,0.183334111374568,0.249534958651689
ENSG00000111846,GCNT2,6,+,10629369,10655368,50.0130372216395,0.711540068693259,0.0675031857545807,300,-0.278138508225139,0.0655442191226648
ENSG00000111877,MCM9,6,-,118783455,118813454,103.808229469312,0.328907088800087,0.670872439672761,300,-0.0300213248130449,0.931139575958688
ENSG00000112773,TENT5A,6,-,81645730,81745729,282.738281027863,1.13890281133531,0.0027439043984754,300,-0.251231569720028,0.145158584045691
ENSG00000113209,PCDHB5,5,+,141138616,141149615,40.0754156078645,0.441075671523137,0.378252474646006,300,0.0700823308836104,0.797618086590213
ENSG00000114019,AMOTL2,3,-,134342347,134355346,224.234955152919,0.887389898170048,1.32953941806735e-07,300,-0.0758675485170295,0.587946889531207
ENSG00000115170,ACVR1,2,-,157658446,157736445,139.83740487544,0.650785283849584,0.161340274860043,300,-0.444695603303095,0.353811122316593
ENSG00000116157,GPX7,1,+,52609052,52629051,72.0080300251906,0.786886809920477,0.00440965675555631,300,0.51307661501688,3.26175565128555e-05
ENSG00000116285,ERRFI1,1,-,8000727,8011726,46.1601304110291,0.637233372381913,0.0853565807221624,300,-0.0164255039291232,0.956876597955043
ENSG00000116903,EXOC8,1,-,231322753,231332752,448.244948742814,0.773469913797995,0.0695409651271451,300,-0.0473945979877071,0.950390396602699
ENSG00000118482,PHF3,6,+,63726012,63772011,78.9126454727202,2.02590172091435,5.98392872017461e-06,300,0.373314633868661,0.490419275631164
ENSG00000119401,TRIM32,9,+,116701300,116731299,329.579181943108,0.738392471526658,0.0496038213579842,300,-0.179599838921389,0.683764424738561
ENSG00000120327,PCDHB14,5,+,141227760,141243759,28.5939668882869,0.375907277867302,0.597821609012442,300,-0.165301585410143,0.841716504050595
ENSG00000120889,TNFRSF10B,8,-,22988133,23020132,176.050737709587,0.397892685780881,0.0831670132416764,300,0.100544471183272,0.525038585385685
ENSG00000121858,TNFSF10,3,-,172490508,172505507,99.562884988699,1.04297960555002,1.14964556938921e-05,300,0.292141871071101,0.214580959074064
ENSG00000121903,ZSCAN20,1,+,33501644,33515643,28.8176205764351,0.932226367714639,0.162920920183889,300,0.0400678178131293,0.894711539187075
ENSG00000124459,ZNF45,19,-,43888624,43912623,168.173241406367,1.2583778966509,3.33239299765539e-06,300,0.212436019453322,0.0983028952896929
ENSG00000124575,H1-3,6,-,26217212,26234211,292.600324492028,0.506659386856347,0.0194998666605164,300,0.0315756178445707,0.92243295842187
ENSG00000125378,BMP4,14,-,53934736,53949735,58.2307361735462,0.962142891867438,0.00420467901702849,300,0.376131651684589,0.023819863131118
ENSG00000126804,ZBTB1,14,+,64524952,64539951,569.518673114438,1.35198407438624,3.66245092787784e-05,300,0.518282902461359,0.00664398523482222
ENSG00000126822,PLEKHG3,14,+,64750250,64766249,128.716242109215,0.506295048847221,0.119252389840533,300,0.0767834998828846,0.535618101016792
ENSG00000127080,IPPK,9,-,92603183,92613182,33.6919535880152,0.669753767763127,0.135351013429024,300,-0.00574612658239669,0.980798843278269
ENSG00000127081,ZNF484,9,-,92809182,92844181,394.678134785954,0.944800726094409,0.00222582179793249,300,0.358728130468728,0.306612959682204
ENSG00000128567,PODXL,7,-,131481271,131500270,80.8577894490801,0.488555985099661,0.255462462445497,300,0.0149249999278218,0.98834426383544
ENSG00000128590,DNAJB9,7,+,108574851,108586850,14.5615483408511,1.84239772485951,0.00570110419110463,300,-0.415207901213053,0.517576759376835
ENSG00000131115,ZNF227,19,+,44237269,44256268,79.9967567047598,0.995930663185741,0.000615347316308359,300,0.467105828013625,0.0220438598228411
ENSG00000132436,FIGNL1,7,-,50418133,50444132,993.631638408929,0.683808799743611,0.00656261982987169,300,0.527703064887837,0.00505979071928318
ENSG00000134013,LOXL2,8,-,23278897,23296896,46.9879513111402,-0.333062421763038,0.543420909820082,300,-0.573997802307469,0.117430019729902
ENSG00000134247,PTGFRN,1,+,116990354,117001353,27.2074106604647,0.667563013973552,0.357248080953222,300,0.262490870688945,0.223007751845853
ENSG00000135069,PSAT1,9,+,78330094,78346093,10.5223943763678,0.915864239477514,0.351990437203633,300,0.134982945742442,0.362170292648402
ENSG00000135083,CCNJL,5,-,160231083,160249082,73.8092856285883,0.921856069795638,0.0292732009285234,300,0.277499739704153,0.0240064431279507
ENSG00000135373,EHF,11,+,34663289,34722288,64.6608967373938,1.52109038463586,1.78982015905343e-06,300,0.103764843369511,0.71031351612306
ENSG00000135679,MDM2,12,+,68845545,68861544,104.206132534351,1.37916624438622,1.30692855639576e-09,300,0.0496232717637299,0.876407968111661
ENSG00000135763,URB2,1,+,229660201,229677200,88.7188418039201,0.683530375688148,0.188001094247686,300,-0.125888449197485,0.251186712173021
ENSG00000137338,PGBD1,6,+,28302550,28332549,135.256648093684,0.891909950576776,0.116482450010675,300,0.257967461841148,0.00763892091209407
ENSG00000137393,RNF144B,6,+,18468871,18480870,25.9300576242355,1.43670969992533,0.010580085162757,300,0.406437672838971,9.41590228848621e-06
ENSG00000137492,THAP12,11,-,76336956,76349955,91.7678916657025,0.651843358494428,0.0513749963758759,300,0.582409304821738,6.88943109663699e-06
ENSG00000137962,ARHGAP29,1,-,94143905,94168904,344.894222074239,1.50507340601968,1.39882100912956e-07,300,0.125359173508297,0.794814605093678
ENSG00000138166,DUSP5,10,+,110511534,110544533,253.130186317432,0.239797847286659,0.661860010376082,300,-0.405958687000011,0.0213583044952704
ENSG00000139174,PRICKLE1,12,-,42445757,42456756,39.1575639789938,0.23423913086596,0.735728801333132,300,-0.355887732307099,0.374970980952356
ENSG00000139990,DCAF5,14,-,69038881,69050880,46.9108006467491,0.936380326334497,0.0718401149779817,300,-0.0623957231729607,0.841605109419291
ENSG00000140406,TLNRD1,15,+,81005789,81105788,596.073356553008,1.17775470361541,0.000207436622908253,300,-0.195423148305742,0.0828449365105926
ENSG00000140836,ZFHX3,16,-,72770885,72782884,29.2726455015738,0.944998863689547,0.100339678263037,300,-0.443686955679062,0.586345576759622
ENSG00000141642,ELAC1,18,+,50988122,51007121,35.5386327779363,0.976000464881334,0.10613323549919,300,0.0573266972004978,0.861744488963425
ENSG00000142149,HUNK,21,+,32004065,32014064,6.45460917638446,2.64263086102892,0.0427376777395804,300,-0.227016772264851,0.659743990105406
ENSG00000142864,SERBP1,1,-,67378810,67407809,209.671825615869,0.958711863997761,8.29000905656627e-05,300,-0.156371619929,0.680887813519933
ENSG00000143079,CTTNBP2NL,1,+,112461165,112489164,70.5185542136213,0.312712045640479,0.679797661856592,300,-0.00996028004174013,0.989700479646787
ENSG00000143315,PIGM,1,-,160011953,160024952,10.1895564304162,4.34748381318241,0.000219817361740555,300,0.122401996820559,0.436028092061704
ENSG00000143457,GOLPH3L,1,-,150636230,150646229,108.996494788056,0.576442925590657,0.00981587351939968,300,0.57736300034975,3.68913866182083e-12
ENSG00000144815,NXPE3,3,+,101828232,101849231,106.967073932852,0.961383656637326,0.0047821389757211,300,0.371538049598739,1.46104117729158e-07
ENSG00000145014,TMEM44,3,-,194576678,194587677,39.9074560044079,0.122188188118427,0.83740601708022,300,-0.0802348334613913,0.805571112398531
ENSG00000145365,TIFA,4,-,112262537,112274536,74.1477206657576,0.505391999716959,0.134362207533942,300,0.673781232622248,5.58221731365643e-11
ENSG00000145632,PLK2,5,-,58440982,58453981,170.400427930601,0.789592294978296,0.00963703198178687,300,-0.198958834890412,0.0292287089297626
ENSG00000145919,BOD1,5,-,173586145,173607144,100.606231445039,0.394464747847867,0.392492695954461,300,-0.0532595083026053,0.7490744626293
ENSG00000146242,TPBG,6,+,82367421,82467420,465.197740378897,0.923865681980342,0.00426300781663614,300,0.044464125364256,0.817202490052645
ENSG00000146278,PNRC1,6,+,89085161,89111160,100.848376518891,1.24180970003124,2.08325211926261e-05,300,0.0456771765545303,0.732413184695389
ENSG00000146648,EGFR,7,+,55211629,55224628,69.3013970094905,0.679924331124703,0.161577517218149,300,-0.918448976886928,0.19214079491851
ENSG00000146802,TMEM168,7,-,112751377,112762376,15.1168517910771,1.58193960676248,0.0109081209670912,300,-0.142543706751206,0.680450368722102
ENSG00000147124,ZNF41,X,-,47425178,47445177,60.4232439628789,1.13564438353746,0.00597683677391233,300,0.419282761476826,0.00700717234904591
ENSG00000147454,SLC25A37,8,+,23575464,23608463,53.8175252926019,1.30684002893994,0.0026487357859993,300,-0.294534454679876,0.000956087050424378
ENSG00000147650,LRP12,8,-,104467236,104489235,85.5783898015964,1.17210325039762,0.000657341893203053,300,0.432379753943807,0.000324581881948334
ENSG00000147679,UTP23,8,+,116774685,116791684,34.6236401740336,1.2082190221908,0.00154720408755174,300,0.401492858355313,0.210843296941861
ENSG00000148019,CEP78,9,+,78279691,78292690,25.5567054590898,0.841013540218274,0.258565117001452,300,-0.0422157149418937,0.874239743851955
ENSG00000148120,AOPEP,9,+,95087160,95115159,176.819869896928,0.611574560059357,0.00474725684629508,300,0.4157313033986,0.00222493430897939
ENSG00000148429,USP6NL,10,-,11440510,11460509,156.096224121607,0.36847012859317,0.5295502271208,300,0.329756851619644,0.00179508754692798
ENSG00000148773,MKI67,10,-,128076659,128096658,145.366941025256,0.552069909448992,0.30836293296033,300,-0.921695117083061,0.434837108392964
ENSG00000149218,ENDOD1,11,+,95132646,95159645,274.882040595718,0.820728172388502,3.45440129745793e-05,300,0.830130552542785,1.0183977215456e-32
ENSG00000149418,ST14,11,+,130210363,130220362,24.6282756915011,0.739987754671902,0.325073568666004,300,0.324458841712796,0.022552495586092
ENSG00000151014,NOCT,4,+,139045940,139061939,245.31296285709,0.399885966425002,0.294430173276465,300,0.260732535520903,0.286155022868746
ENSG00000152457,DCLRE1C,10,-,14886613,14904612,206.778919896736,1.24285226844972,0.00021387274853705,300,0.313160892327149,0.123311751216993
ENSG00000152977,ZIC1,3,+,147416720,147476719,101.535258182838,0.47841546152469,0.280343101908051,300,0.146726333869911,0.373730426088516
ENSG00000152990,ADGRA3,4,-,22356376,22387375,76.9355142871618,0.604436291008065,0.280900524727844,300,-0.239543451984022,0.365333256751338
ENSG00000153037,SRP19,5,+,112869789,112911788,344.160726238728,0.688218970300827,0.000346790935910958,300,0.0511679333350149,0.824606062574819
ENSG00000154265,ABCA5,17,-,69229311,69244310,7.96704194879228,0.512205492203535,0.647847307046487,300,0.625975154538561,0.010831018363259
ENSG00000154447,SH3RF1,4,-,169037259,169094258,182.860906685897,0.832022337824066,0.000975097459073252,300,0.0212154148532652,0.966192327276719
ENSG00000155275,TRMT44,4,+,8476556,8496555,73.250483763265,0.2737433584369,0.566361490211506,300,0.373696788388164,0.0101435282826819
ENSG00000155666,KDM8,16,+,27221769,27236768,34.3246366280152,0.718417119591353,0.0849612419372787,300,-0.390791509227563,0.072515491269168
ENSG00000157540,DYRK1A,21,+,37526359,37551358,44.6265293741235,0.634937942660227,0.135287566831867,300,0.0420277800155082,0.666318851755032
ENSG00000157654,PALM2AKAP2,9,+,110172513,110182512,23.9365783660779,0.0846588081320676,0.922567650489242,300,-0.298364514897816,0.626485026545022
ENSG00000158615,PPP1R15B,1,-,204379381,204403380,660.530824855353,1.02519600553925,2.92266188103857e-06,300,-0.0651113303750771,0.708254109339837
ENSG00000158636,EMSY,11,+,76553032,76570031,59.6310735902825,1.18301714632813,0.0255849055204752,300,-0.163845548751069,0.684550837879721
ENSG00000162616,DNAJB4,1,+,78017965,78030964,128.539298405337,1.04774613727985,0.000148070453721043,300,0.317647605035173,0.305923731833698
ENSG00000162924,REL,2,+,60931613,60957612,262.375908524773,0.993591504912941,0.00819421398499131,300,0.108924883311728,0.844647686075688
ENSG00000163235,TGFA,2,-,70433284,70447283,43.0775645290547,0.572564673807461,0.294483023028842,300,-0.144570192339786,0.251946097337329
ENSG00000163545,NUAK2,1,-,205291063,205302062,29.1717052202679,1.30166133288692,0.00921228211975936,300,-0.0849415621572217,0.829974206755297
ENSG00000163684,RPP14,3,+,58320194,58332193,750.78584373114,0.762763025627572,1.7110741642551e-12,300,0.320353325552984,3.01598781385457e-05
ENSG00000163866,SMIM12,1,-,34777362,34850361,159.430715462994,0.768738265176491,0.00246144797329246,300,-0.357608347903656,0.000192280463415309
ENSG00000164219,PGGT1B,5,-,115193012,115204011,33.4761608604634,0.970442366373788,0.143085217989802,300,0.375477815201059,0.114670933605084
ENSG00000164465,DCBLD1,6,+,117549798,117562797,20.574677213743,0.214489806157144,0.835579804027761,300,0.233942712482622,0.194886251592374
ENSG00000164823,OSGIN2,8,+,89927889,89937888,42.389155718865,0.840946044885746,0.189350850160178,300,0.758440008444499,1.00773274692032e-07
ENSG00000165300,SLITRK5,13,+,87679617,87690616,10.2542677499913,1.08605852258863,0.398918326522345,300,-0.0913832793889066,0.900793457053346
ENSG00000166439,RNF169,11,+,74842414,74921413,548.259283027875,0.538708569789592,0.0805218267098007,300,-0.148864330401716,0.647847528516801
ENSG00000167173,C15orf39,15,+,75212170,75233169,93.9457668470524,1.28512436922161,0.000301710401111836,300,0.0177923218643461,0.985266714821118
ENSG00000167193,CRK,17,-,1400693,1420692,77.7587868506695,0.870859659744674,0.00699861995411621,300,0.443415956933419,3.35972835362696e-05
ENSG00000167384,ZNF180,19,-,44464443,44474442,50.0629216833988,2.4234244817795,2.71923593465427e-08,300,0.518298495965232,0.0719308838167378
ENSG00000167637,ZNF283,19,+,43852018,43874017,67.9844218618131,0.830900481521013,0.0759022474440534,300,0.579489154353239,0.0178676768094384
ENSG00000168214,RBPJ,4,+,26434924,26453923,60.5095223766008,0.782971147111461,0.110570020239329,300,0.0232676269721661,0.964973303450705
ENSG00000168264,IRF2BP2,1,-,234585269,234604268,198.110050217479,0.494099758357526,0.0225234022074609,300,0.133855032750729,0.514716411051196
ENSG00000168556,ING2,4,+,183512430,183523429,26.2347762506889,0.981420546897884,0.155109187987633,300,0.40434051678043,0.024044857335733
ENSG00000168792,ABHD15,17,-,29546547,29560546,150.556865379023,0.518117156821853,0.0115957985113006,300,0.331897562075151,0.0173677383407528
ENSG00000169018,FEM1B,15,+,68295863,68305862,117.335766915437,0.553188285576601,0.004409990878125,300,0.445203007652906,0.000346790935910958
ENSG00000169047,IRS1,2,-,226718312,226731311,12.4692169717608,1.31650145070322,0.0541921679138111,300,-0.260669522494039,0.393053853053385
ENSG00000169252,ADRB2,5,+,148828624,148855623,55.0483783895228,0.588522816893153,0.285120423575691,300,-0.522116731434633,0.0041486692909251
ENSG00000169981,ZNF35,3,+,44660792,44670791,170.484943214746,1.19236493843299,3.03466623504897e-08,300,0.346394444003892,0.0279500604774998
ENSG00000170631,ZNF16,8,-,144919358,144930357,89.767666813071,0.334844443052602,0.478718460047346,300,0.289290813243479,0.0284349611801031
ENSG00000170745,KCNS3,2,+,17932959,17943958,41.2916016173825,0.0500882817454704,0.96555941627502,300,0.316498474305442,0.121759140313582
ENSG00000170846,NA,4,+,6676048,6687047,18.4144200557935,0.470772709821458,0.564800213210546,300,-0.187584285162553,0.295081252407114
ENSG00000170881,RNF139,8,+,124488619,124505618,224.765922916311,0.944863999644235,2.48741824221328e-07,300,0.248860510405861,0.0352609721815984
ENSG00000170903,MSANTD4,11,-,105969899,106007898,288.969728570093,0.818895547790385,0.0155400102061343,300,0.578993634307853,0.00737257451064101
ENSG00000171316,CHD7,8,+,60868029,60882028,31.7387364259013,0.149524118793486,0.851539694801269,300,-0.27462690690662,0.652352739635225
ENSG00000171823,FBXL14,12,-,1555993,1565992,2.51989890386605,1.6786918720855,NA,300,0.0971416066749198,0.734754507564589
ENSG00000172315,TP53RK,20,-,46652365,46684364,121.949172363138,0.656172446054037,0.00405939802834659,300,0.370184754211392,0.00231634162788939
ENSG00000172738,TMEM217,6,-,37202181,37212180,14.568561948763,1.08603566462014,0.0812378172696804,300,-0.301573937099321,0.0790212437453645
ENSG00000173166,RAPH1,2,-,203415682,203433681,69.6546919272621,0.265372123886249,0.704639433813733,300,-0.0191326166971905,0.987937519987569
ENSG00000174579,MSL2,3,-,136085917,136148916,238.072417138583,0.877919458445012,0.00221626925337105,300,0.156700646866001,0.178679857486657
ENSG00000175073,VCPIP1,8,-,66618487,66628486,24.9073188222276,1.34165491991013,0.0177169544734625,300,0.502702115472598,0.215072345374742
