gene_id,gene_name,feature,feature_id,chr,start,end,width,strand,upstream_exon_range,upstream_exon_type,upstream_exon_width,downstream_exon_range,downstream_exon_type,downstream_exon_width,exon_base_mean,DEXseq_padj,DEXseq_log2FC,DESeq_l2fc,DEseq_padj,stc15_time_v_vehicle,tissue,time
ENSMUSG00000026116,Tmem131,e40,ENSMUSG00000026116:e40,1,36928407,36978245,49839,-,chr1:36978246-36978637:-,internal,392,chr1:36928345-36928406:-,internal,62,403.205627657209,0.00163322601386508,0.040272318081815,-0.137074045316531,0.797624509041973,1,Blood,1h
ENSMUSG00000026196,Bard1,e7,ENSMUSG00000026196:e7,1,71106348,71113701,7354,-,chr1:71113702-71114639:-,internal,938,chr1:71106267-71106347:-,internal,81,41.1041510522842,0.174910313349949,0.425881426407948,-0.31064709862669,0.830992817466724,1,Blood,1h
ENSMUSG00000026335,Pam,e11,ENSMUSG00000026335:e11,1,97780958,97791927,10970,-,chr1:97791928-97792245:-,internal,318,chr1:97780828-97780957:-,internal,130,14.5651330721739,0.967495351677055,-0.159119156974992,0.0176773060037587,0.992298008814013,1,Blood,1h
ENSMUSG00000026482,Rgl1,e18,ENSMUSG00000026482:e18,1,152550775,152641657,90883,-,chr1:152641658-152642056:-,first,399,chr1:152550611-152550774:-,internal,164,13.7516637936158,0.332232786315605,-0.830159009114483,-0.862143854993365,0.225909290987352,1,Blood,1h
ENSMUSG00000026604,Ptpn14,e1,ENSMUSG00000026604:e1,1,189460862,189518832,57971,+,chr1:189460465-189460861:+,first,397,chr1:189518833-189519145:+,internal,313,33.6485175179799,0.629058016585646,0.191318959463247,-0.30903820170627,0.792753220510802,1,Blood,1h
ENSMUSG00000027109,Sp3,e3,ENSMUSG00000027109:e3,2,72777083,72800498,23416,-,chr2:72800499-72801858:-,internal,1360,chr2:72776890-72777082:-,internal,193,538.59330529055,0.504459134094413,-0.505122772510093,-0.886224314836293,0.028936095984306,1,Blood,1h
ENSMUSG00000027230,Creb3l1,e11,ENSMUSG00000027230:e11,2,91832419,91854348,21930,-,chr2:91854349-91854847:-,first,499,chr2:91832190-91832418:-,internal,229,3.13531814098091,0.95794567925082,0.124506310811404,0.0117041542175027,NA,1,Blood,1h
ENSMUSG00000027315,Spint1,e1,ENSMUSG00000027315:e1,2,119068725,119075635,6911,+,chr2:119068034-119068724:+,first,691,chr2:119075636-119075763:+,internal,128,0.544237131014079,NA,-0.420528259445794,-0.508293583577228,NA,1,Blood,1h
ENSMUSG00000027580,Helz2,e14,ENSMUSG00000027580:e14,2,180878329,180879148,820,-,chr2:180879149-180879790:-,internal,642,chr2:180877545-180878328:-,internal,784,52.7213604228912,0.000135938058141244,-1.67777044581239,-1.54160286631601,0.00235041735375027,1,Blood,1h
ENSMUSG00000027650,Tti1,e6,ENSMUSG00000027650:e6,2,157842729,157848938,6210,-,chr2:157848939-157851278:-,internal,2340,chr2:157842540-157842728:-,internal,189,35.7541533552306,1.00569275010762e-05,0.787519986019111,0.966963507500103,0.0212632220544277,1,Blood,1h
ENSMUSG00000027763,Mbnl1,e1,ENSMUSG00000027763:e1,3,60437226,60503014,65789,+,chr3:60436452-60437225:+,first,774,chr3:60503015-60503185:+,internal,171,2026.3885186829,0.883361321758462,0.0811278385581868,0.321960472760184,0.493634453852574,1,Blood,1h
ENSMUSG00000027777,Schip1,e2,ENSMUSG00000027777:e2,3,68402591,68503482,100892,+,chr3:68401907-68402590:+,internal,684,chr3:68503483-68503601:+,internal,119,37.8933908838178,0.265005821348284,0.70698777070959,-0.37400531990428,0.621486134757063,1,Blood,1h
ENSMUSG00000027782,Kpna4,e16,ENSMUSG00000027782:e16,3,69009582,69034064,24483,-,chr3:69034065-69034446:-,first,382,chr3:69009537-69009581:-,internal,45,730.570977217147,0.0766163697709945,0.234293865300778,0.184787894558641,0.503238546016541,1,Blood,1h
ENSMUSG00000027884,Clcc1,e1,ENSMUSG00000027884:e1,3,108561662,108568670,7009,+,chr3:108561306-108561661:+,first,356,chr3:108568671-108568811:+,internal,141,20.079287149068,0.984838087780195,0.0875661388768245,0.0771235473155238,0.957727723075719,1,Blood,1h
ENSMUSG00000028033,Kcnq5,e14,ENSMUSG00000028033:e14,1,21663839,22031404,367566,-,chr1:22031405-22032166:-,first,762,chr1:21663748-21663838:-,internal,91,596.568839867099,0.837423842558032,0.172672599360686,0.834446596180252,0.200907891618447,1,Blood,1h
ENSMUSG00000028063,Lmna,e11,ENSMUSG00000028063:e11,3,88395739,88410054,14316,-,chr3:88410055-88410642:-,first,588,chr3:88395582-88395738:-,internal,157,41.1000126390563,0.0849459827008902,1.49583705564512,-0.133663533643623,0.884869914980797,1,Blood,1h
ENSMUSG00000028078,Dclk2,e15,ENSMUSG00000028078:e15,3,86813524,86827056,13533,-,chr3:86827057-86828159:-,first,1103,chr3:86813192-86813523:-,internal,332,17.9546921901922,0.236231007886029,0.978929317062291,0.230636307405211,0.898870453060676,1,Blood,1h
ENSMUSG00000028086,Fbxw7,e1,ENSMUSG00000028086:e1,3,84723077,84771270,48194,+,chr3:84722575-84723076:+,first,502,chr3:84771271-84771318:+,internal,48,501.33543860191,0.000159721449927993,0.683230492947049,0.901081274716977,0.0255820746689527,1,Blood,1h
ENSMUSG00000028413,B4galt1,e5,ENSMUSG00000028413:e5,4,40823675,40853390,29716,-,chr4:40853391-40854005:-,first,615,chr4:40823439-40823674:-,internal,236,323.410671735695,0.649966263114037,0.133477884250439,0.260730107305673,0.654865318661269,1,Blood,1h
ENSMUSG00000028434,Epb41l4b,e25,ENSMUSG00000028434:e25,4,57103529,57142847,39319,-,chr4:57142848-57143437:-,first,590,chr4:57103424-57103528:-,internal,105,50.9011668299104,0.941392445465188,0.352757980780397,-0.0852518517191728,0.972815581342279,1,Blood,1h
ENSMUSG00000028488,Sh3gl2,e1,ENSMUSG00000028488:e1,4,85123859,85265360,141502,+,chr4:85123363-85123858:+,first,496,chr4:85265361-85265429:+,internal,69,10.4956690761165,0.0544658109311124,0.312417821704034,-0.805453901188063,0.51329049437669,1,Blood,1h
ENSMUSG00000028532,Cachd1,e1,ENSMUSG00000028532:e1,4,100634566,100722178,87613,+,chr4:100633872-100634565:+,first,694,chr4:100722179-100722241:+,internal,63,29.5300204988552,0.799155905501179,-0.152237811859171,-1.1493602750293,0.0761444058124151,1,Blood,1h
ENSMUSG00000028649,Macf1,e97,ENSMUSG00000028649:e97,4,123448159,123577762,129604,-,chr4:123577763-123578153:-,first,391,chr4:123448097-123448158:-,internal,62,803.736540905991,0.870205812025885,-0.0407449838407778,0.503290634222358,0.0168789998866923,1,Blood,1h
ENSMUSG00000028760,Eif4g3,e1,ENSMUSG00000028760:e1,4,137721456,137772653,51198,+,chr4:137720333-137721455:+,first,1123,chr4:137772654-137772729:+,internal,76,176.811983096089,0.186273690985066,0.405846838558928,1.10015900072231,0.0755556715138016,1,Blood,1h
ENSMUSG00000028782,Adgrb2,e1,ENSMUSG00000028782:e1,4,129886673,129898817,12145,+,chr4:129885862-129886672:+,first,811,chr4:129898818-129898901:+,internal,84,0.586574974579216,NA,1.22123165486318,-0.681171404262442,NA,1,Blood,1h
ENSMUSG00000028793,Rnf19b,e1,ENSMUSG00000028793:e1,4,128952690,128965529,12840,+,chr4:128952064-128952689:+,first,626,chr4:128965530-128965735:+,internal,206,138.437126190324,0.398637285875867,0.161835721691286,0.633046201640983,0.277446040952266,1,Blood,1h
ENSMUSG00000028854,Slc9a1,e1,ENSMUSG00000028854:e1,4,133098219,133139147,40929,+,chr4:133097017-133098218:+,first,1202,chr4:133139148-133139608:+,internal,461,138.948797308409,0.0265097650557034,0.634745270010072,1.00102636232346,0.12847820612518,1,Blood,1h
ENSMUSG00000028894,Inpp5b,e7,ENSMUSG00000028894:e7,4,124645486,124671133,25648,+,chr4:124645105-124645485:+,internal,381,chr4:124671134-124671230:+,internal,97,106.442936448746,0.0350426667488844,0.561331168994274,0.413028002203458,0.334131681300064,1,Blood,1h
ENSMUSG00000028944,Prkag2,e15,ENSMUSG00000028944:e15,5,25233535,25305008,71474,-,chr5:25305009-25305640:-,first,632,chr5:25233463-25233534:-,internal,72,386.205476868394,0.998253537845261,0.075714227950348,0.549851069750483,0.292834252612982,1,Blood,1h
ENSMUSG00000028953,Abcf2,e10,ENSMUSG00000028953:e10,5,24777097,24778419,1323,-,chr5:24778420-24778774:-,internal,355,chr5:24777001-24777096:-,internal,96,6.220087111987,0.736848911886372,-0.392070615999332,0.363310288193529,0.812574222271321,1,Blood,1h
ENSMUSG00000029028,Lrrc47,e1,ENSMUSG00000029028:e1,4,154096894,154100112,3219,+,chr4:154096188-154096893:+,first,706,chr4:154100113-154100565:+,internal,453,19.2462243381785,0.076732467828368,0.554173192325455,0.940223141488014,0.193361708146547,1,Blood,1h
ENSMUSG00000029032,Arhgef16,e13,ENSMUSG00000029032:e13,4,154372471,154375392,2922,-,chr4:154375393-154376010:-,internal,618,chr4:154372425-154372470:-,internal,46,0.603312591959343,NA,0.969639406546095,0.370078475011825,NA,1,Blood,1h
ENSMUSG00000029050,Ski,e6,ENSMUSG00000029050:e6,4,155245414,155306008,60595,-,chr4:155306009-155307049:-,first,1041,chr4:155245291-155245413:-,internal,123,531.048334923564,0.95088217594613,-0.0113571727995296,0.893721458732091,0.141115363780437,1,Blood,1h
ENSMUSG00000029090,Adgra3,e18,ENSMUSG00000029090:e18,5,50183121,50215893,32773,-,chr5:50215894-50216348:-,first,455,chr5:50183049-50183120:-,internal,72,55.1140121514344,0.805302129050768,0.179561665927741,0.0666340621012975,0.972026680543026,1,Blood,1h
ENSMUSG00000029131,Dnajb6,e1,ENSMUSG00000029131:e1,5,29941115,29953342,12228,+,chr5:29940686-29941114:+,first,429,chr5:29953343-29953433:+,internal,91,201.218714984226,0.249848577513469,0.235701137346069,-0.816924739324414,0.0644252414614114,1,Blood,1h
ENSMUSG00000029147,Ppm1g,e9,ENSMUSG00000029147:e9,5,31365801,31377646,11846,-,chr5:31377647-31378031:-,first,385,chr5:31365731-31365800:-,internal,70,73.0717395358078,0.0855681117411387,0.432780533249091,0.182802198942311,0.748959718211321,1,Blood,1h
ENSMUSG00000029228,Lnx1,e10,ENSMUSG00000029228:e10,5,74789023,74846056,57034,-,chr5:74846057-74846448:-,first,392,chr5:74788781-74789022:-,internal,242,9.23623605398456,0.531619117866439,-0.516842017355753,-1.39866213743327,0.101537367960021,1,Blood,1h
ENSMUSG00000029313,Aff1,e3,ENSMUSG00000029313:e3,5,103932380,103958928,26549,+,chr5:103931522-103932379:+,internal,858,chr5:103958929-103958973:+,internal,45,140.475009291564,0.232613583540747,0.419134722201615,0.716520047690405,0.197405687071026,1,Blood,1h
ENSMUSG00000029455,Aldh2,e12,ENSMUSG00000029455:e12,5,121718782,121731424,12643,-,chr5:121731425-121731887:-,first,463,chr5:121718677-121718781:-,internal,105,83.887693291722,0.740414444803453,0.265938642043062,0.27907237758721,0.66122248135736,1,Blood,1h
ENSMUSG00000029550,Sppl3,e1,ENSMUSG00000029550:e1,5,115149675,115199620,49946,+,chr5:115149196-115149674:+,first,479,chr5:115199621-115199698:+,internal,78,350.107118076097,0.00559023302465759,0.417967030470209,0.330986786985574,0.438370942192431,1,Blood,1h
ENSMUSG00000029635,Cdk8,e1,ENSMUSG00000029635:e1,5,146168631,146196314,27684,+,chr5:146168098-146168630:+,first,533,chr5:146196315-146196390:+,internal,76,444.394891744446,1.03404562162191e-10,0.259366172347903,-0.370394047248252,0.494602902495714,1,Blood,1h
ENSMUSG00000029686,Cul1,e2,ENSMUSG00000029686:e2,6,47461979,47472000,10022,+,chr6:47461678-47461978:+,internal,301,chr6:47472001-47472175:+,internal,175,133.769850790259,0.446017989433111,0.269239019414557,0.269018701563565,0.596773173603143,1,Blood,1h
ENSMUSG00000029723,Spacdr,e2,ENSMUSG00000029723:e2,5,137746122,137749469,3348,+,chr5:137745110-137746121:+,internal,1012,chr5:137749470-137749630:+,internal,161,11.3046511165726,0.664363239560459,1.08514462466113,0.432549708364708,0.85897729942247,1,Blood,1h
ENSMUSG00000029826,Zc3hav1,e12,ENSMUSG00000029826:e12,6,38317291,38330849,13559,-,chr6:38330850-38331208:-,first,359,chr6:38317155-38317290:-,internal,136,236.8475781348,0.975457163935523,-0.218912824658586,-0.941017114311877,0.315548176710168,1,Blood,1h
ENSMUSG00000029860,Zyx,e5,ENSMUSG00000029860:e5,6,42328904,42332850,3947,+,chr6:42328409-42328903:+,internal,495,chr6:42332851-42332971:+,internal,121,784.835886670734,0.000491668897733882,-0.359727746850275,-0.966144413669283,0.0228566569170165,1,Blood,1h
ENSMUSG00000030257,Srgap3,e21,ENSMUSG00000030257:e21,6,112806593,112923390,116798,-,chr6:112923391-112924227:-,first,837,chr6:112806400-112806592:-,internal,193,156.832718876883,0.933543763184868,0.303046593473234,0.768516246274989,0.516767485604748,1,Blood,1h
ENSMUSG00000030275,Etnk1,e1,ENSMUSG00000030275:e1,6,143113363,143126312,12950,+,chr6:143112947-143113362:+,first,416,chr6:143126313-143126572:+,internal,260,169.068694416611,0.931019264731212,0.0982628984096623,0.22513048885842,0.674614792887893,1,Blood,1h
ENSMUSG00000030509,Asb7,e1,ENSMUSG00000030509:e1,7,66297674,66309397,11724,-,chr7:66309398-66310003:-,internal,606,chr7:66294313-66297673:-,last,3361,74.9457826019543,0.922543031335799,0.103290051872244,0.0720959048080338,0.923736217149603,1,Blood,1h
ENSMUSG00000030688,Stard10,e3,ENSMUSG00000030688:e3,7,100971241,100991704,20464,+,chr7:100970921-100971240:+,internal,320,chr7:100991705-100991852:+,internal,148,188.415492653818,0.961144552544445,-0.216839301065269,-0.246201678004151,0.880122553047926,1,Blood,1h
ENSMUSG00000030718,Ppme1,e13,ENSMUSG00000030718:e13,7,100004569,100020929,16361,-,chr7:100020930-100021514:-,first,585,chr7:100004475-100004568:-,internal,94,78.7294051447259,0.150827542020845,0.19160014254355,-0.253800429185942,0.701659469552345,1,Blood,1h
ENSMUSG00000031342,Gpm6b,e1,ENSMUSG00000031342:e1,X,165128078,165136560,8483,+,chrX:165127688-165128077:+,first,390,chrX:165136561-165136680:+,internal,120,0.959921681941053,NA,3.3448322328626,1.42275163086542,NA,1,Blood,1h
ENSMUSG00000031441,Atp11a,e1,ENSMUSG00000031441:e1,8,12807353,12856649,49297,+,chr8:12807016-12807352:+,first,337,chr8:12856650-12856772:+,internal,123,126.074227916401,0.949389493885469,0.0331611419567341,0.258593909126553,0.803672070089701,1,Blood,1h
ENSMUSG00000031540,Kat6a,e2,ENSMUSG00000031540:e2,8,23352818,23393123,40306,+,chr8:23351904-23352817:+,internal,914,chr8:23393124-23393232:+,internal,109,436.167624865697,0.0577913125743378,0.240612712894594,0.509044052886761,0.053693667375206,1,Blood,1h
ENSMUSG00000031642,Sh3rf1,e2,ENSMUSG00000031642:e2,8,61679353,61782252,102900,+,chr8:61678866-61679352:+,internal,487,chr8:61782253-61782528:+,internal,276,143.122563748523,0.550621865720147,0.265597572800006,0.699984833532199,0.146807714834971,1,Blood,1h
ENSMUSG00000031714,Gab1,e10,ENSMUSG00000031714:e10,8,81527025,81606160,79136,-,chr8:81606161-81607148:-,first,988,chr8:81526730-81527024:-,internal,295,250.137083910291,0.561521305738478,0.154642880461597,0.0969286089417848,0.93620756595601,1,Blood,1h
ENSMUSG00000031822,Gse1,e1,ENSMUSG00000031822:e1,8,121215891,121280322,64432,+,chr8:121215186-121215890:+,first,705,chr8:121280323-121280541:+,internal,219,263.074901675034,0.00293839638093803,1.53982911099642,0.481628059987907,NA,1,Blood,1h
ENSMUSG00000031916,Cog8,e2,ENSMUSG00000031916:e2,8,107776943,107778844,1902,-,chr8:107778845-107779672:-,internal,828,chr8:107776774-107776942:-,internal,169,17.6091645136552,0.70540346746163,0.256021655998921,0.501473810799296,0.481483214247575,1,Blood,1h
ENSMUSG00000031976,Urb2,e3,ENSMUSG00000031976:e3,8,124757929,124761766,3838,+,chr8:124754598-124757928:+,internal,3331,chr8:124761767-124761927:+,internal,161,35.7296379176812,0.61995023245155,0.152832439179743,0.230860571936422,0.814860581842382,1,Blood,1h
ENSMUSG00000031987,Egln1,e4,ENSMUSG00000031987:e4,8,125642520,125674971,32452,-,chr8:125674972-125676063:-,first,1092,chr8:125642400-125642519:-,internal,120,106.348104764163,1,0.0270560504530684,0.734275543737804,0.163314841590145,1,Blood,1h
ENSMUSG00000032020,Ubash3b,e13,ENSMUSG00000032020:e13,9,40962667,41068594,105928,-,chr9:41068595-41069358:-,first,764,chr9:40962613-40962666:-,internal,54,420.272773921513,0.285423461257534,0.773927372036605,1.19496097236115,NA,1,Blood,1h
ENSMUSG00000032220,Myo1e,e1,ENSMUSG00000032220:e1,9,70114986,70194193,79208,+,chr9:70114650-70114985:+,first,336,chr9:70194194-70194337:+,internal,144,443.368247176601,0.343178069823159,0.189123220185033,0.981201112960091,0.0164622534157519,1,Blood,1h
ENSMUSG00000032340,Neo1,e28,ENSMUSG00000032340:e28,9,58897792,58943248,45457,-,chr9:58943249-58943724:-,first,476,chr9:58897474-58897791:-,internal,318,40.5257653824569,0.859483956695697,0.0313101336366124,0.0838661811810707,0.962941141162119,1,Blood,1h
ENSMUSG00000032376,Usp3,e14,ENSMUSG00000032376:e14,9,66474186,66500065,25880,-,chr9:66500066-66500424:-,first,359,chr9:66474125-66474185:-,internal,61,917.838707298979,0.629465160096091,-0.115798885713712,0.495791032938578,0.134373491380538,1,Blood,1h
ENSMUSG00000032437,Stt3b,e15,ENSMUSG00000032437:e15,9,115109588,115138819,29232,-,chr9:115138820-115139489:-,first,670,chr9:115109479-115109587:-,internal,109,451.165467358075,0.017938187679181,0.146988671125012,0.803471123299582,0.00989038719828537,1,Blood,1h
ENSMUSG00000032536,Trak1,e1,ENSMUSG00000032536:e1,9,121126900,121193066,66167,+,chr9:121126578-121126899:+,first,322,chr9:121193067-121193365:+,internal,299,248.470448908277,0.0900277140158802,0.608399626800157,0.756228054529779,0.124732471929442,1,Blood,1h
ENSMUSG00000032846,Zswim6,e13,ENSMUSG00000032846:e13,13,107924545,108025931,101387,-,chr13:108025932-108026598:-,first,667,chr13:107924188-107924544:-,internal,357,998.582721001577,0.465037329139139,0.333574698780367,1.08338046572506,0.0496715401341231,1,Blood,1h
ENSMUSG00000032875,Arhgef17,e20,ENSMUSG00000032875:e20,7,100539706,100577775,38070,-,chr7:100577776-100581314:-,first,3539,chr7:100539628-100539705:-,internal,78,16.7988099339649,0.971941390803544,0.117189560941347,-0.50874991475211,0.666183098650198,1,Blood,1h
ENSMUSG00000033102,Cdc14b,e14,ENSMUSG00000033102:e14,13,64395133,64422404,27272,-,chr13:64422405-64422802:-,first,398,chr13:64395042-64395132:-,internal,91,114.355319716788,0.0513727366974637,-0.529839069239607,-0.417310919524432,0.408991333765087,1,Blood,1h
ENSMUSG00000033335,Dnm2,e1,ENSMUSG00000033335:e1,9,21336553,21368798,32246,+,chr9:21336241-21336552:+,first,312,chr9:21368799-21368872:+,internal,74,183.027644998136,5.83646231189226e-05,0.633473577937029,0.683744320416859,0.120977347652642,1,Blood,1h
ENSMUSG00000033855,Ston1,e1,ENSMUSG00000033855:e1,17,88934291,88942548,8258,+,chr17:88933983-88934290:+,first,308,chr17:88942549-88944510:+,internal,1962,5.62648485449743,0.953684580259135,-0.0867743083523962,0.121185169241142,0.95796004487623,1,Blood,1h
ENSMUSG00000033943,Mga,e2,ENSMUSG00000033943:e2,2,119734215,119746911,12697,+,chr2:119733087-119734214:+,internal,1128,chr2:119746912-119747854:+,internal,943,51.5505949844136,0.150904391700828,0.500142858464555,0.714341448639762,0.0778417737557267,1,Blood,1h
ENSMUSG00000034109,Golim4,e15,ENSMUSG00000034109:e15,3,75818957,75863418,44462,-,chr3:75863419-75864256:-,first,838,chr3:75818882-75818956:-,internal,75,244.16623382923,0.0729183461285975,0.163982228539689,-0.575967947095121,0.232985136582465,1,Blood,1h
ENSMUSG00000034135,Sik3,e1,ENSMUSG00000034135:e1,9,45924429,46034514,110086,+,chr9:45924118-45924428:+,first,311,chr9:46034515-46034631:+,internal,117,483.249621697939,0.925106920823422,0.0126748903192038,0.500834503423393,0.35995948839542,1,Blood,1h
ENSMUSG00000034163,Zfc3h1,e2,ENSMUSG00000034163:e2,10,115226972,115233909,6938,+,chr10:115226555-115226971:+,internal,417,chr10:115233910-115233974:+,internal,65,106.047833961816,0.0273768737354932,0.387120301401945,0.277229944963792,0.623418714354712,1,Blood,1h
ENSMUSG00000034248,Slc25a37,e3,ENSMUSG00000034248:e3,14,69487072,69522180,35109,-,chr14:69522181-69522561:-,first,381,chr14:69486843-69487071:-,internal,229,3112.0384760273,0.000159347547594164,0.927592209126395,-1.69335831731505,0.0438575311724696,1,Blood,1h
ENSMUSG00000034390,Cmip,e1,ENSMUSG00000034390:e1,8,117984141,118103813,119673,+,chr8:117983803-117984140:+,first,338,chr8:118103814-118103939:+,internal,126,919.507306843625,0.356483334373363,0.468013400703557,0.89058035185282,0.287151157993996,1,Blood,1h
ENSMUSG00000034610,Tut4,e2,ENSMUSG00000034610:e2,4,108336939,108343650,6712,+,chr4:108336070-108336938:+,internal,869,chr4:108343651-108343814:+,internal,164,44.3438050696112,0.915143318798702,-0.0742844592385508,0.181709013837074,0.902426120185973,1,Blood,1h
